,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,172.0665340423584,333.4335026741028,495.97921419143677,663.9253933429718,823.786082983017,167.00829434394836,325.14218068122864,494.2931487560272,654.4514288902283,818.1045701503754,166.74882769584656,327.0978479385376,498.62543201446533,657.5874261856079,822.6554055213928,162.6175401210785,321.70175528526306,480.1853976249695,639.1737899780273,805.2361550331116,168.22071743011475,327.2878797054291,487.1413207054138,652.9684941768646,816.2027630805969,165.94193267822266,324.65735268592834,484.467298746109,643.1203136444092,803.0970840454102,159.71725630760193,318.23990058898926,485.3261938095093,671.2563750743866,842.3998577594757,158.35575032234192,346.37233686447144,505.72236609458923,665.5628380775452,826.5612330436707,159.67999577522278,319.9456298351288,478.7476706504822,636.8632636070251,802.7180359363556,168.0619547367096,328.14154958724976,486.9776818752289,645.3785579204559,804.4018330574036
11,158.62703156471252,315.9221658706665,473.8266499042511,634.5970582962036,792.7750866413116,174.13640832901,334.856840133667,492.53426599502563,658.3330554962158,816.1345510482788,159.02605152130127,322.9381146430969,482.5637605190277,646.0863740444183,804.1665511131287,174.7102015018463,334.39523363113403,495.158150434494,670.3603732585907,837.8332817554474,158.160804271698,316.1211004257202,482.6152799129486,640.2782759666443,800.0727229118347,157.9806032180786,318.4790737628937,497.2480914592743,657.1641056537628,815.3739595413208,158.72904706001282,317.16867423057556,477.3936343193054,638.6572887897491,798.4210443496704,159.68627309799194,334.6966505050659,494.8458023071289,659.0387816429138,829.7481331825256,169.82492589950562,329.0467758178711,487.62345933914185,657.3611674308777,822.8680808544159,157.90879797935486,322.8536648750305,481.2788507938385,653.8385627269745,813.4821319580078
12,157.92137455940247,316.46290469169617,478.1391294002533,637.5279605388641,796.1251704692841,159.58127236366272,318.0548975467682,489.7637515068054,649.7031590938568,809.9461870193481,157.37017607688904,318.39488101005554,490.3263347148895,661.6387128829956,824.0117313861847,172.28729844093323,336.1772074699402,498.72399640083313,662.792799949646,823.8174369335175,162.967942237854,337.13025522232056,507.76500415802,669.2955992221832,828.2372152805328,165.32133316993713,329.5411334037781,496.2649257183075,657.4500834941864,816.9364144802094,165.88227200508118,325.5536262989044,495.17570090293884,654.3038673400879,813.5548229217529,165.60078191757202,324.81485295295715,486.2439076900482,649.8743679523468,809.7079946994781,159.23799180984497,318.97747015953064,486.3874490261078,645.9759373664856,805.98810338974,160.88332295417786,339.327189207077,504.9229371547699,670.7071001529694,830.3153614997864
13,160.33173775672913,318.7076666355133,477.91723465919495,636.4240138530731,795.3476693630219,178.9501576423645,346.3798017501831,513.4690687656403,682.7188227176666,854.8894119262695,158.23419880867004,317.33112812042236,484.49275374412537,645.1669890880585,806.9889190196991,162.32235193252563,338.10648226737976,496.869423866272,667.9185147285461,839.0511305332184,161.591379404068,321.0929114818573,480.3241558074951,638.9654729366302,797.5483012199402,189.6458535194397,349.74209928512573,521.4953091144562,699.8038046360016,860.3243074417114,174.43763828277588,332.61861968040466,490.2119138240814,649.3365831375122,821.345516204834,172.9903585910797,339.779412984848,511.66207480430603,692.8306634426117,865.0202143192291,163.21875977516174,327.83595991134644,493.0661187171936,657.6111974716187,826.5604631900787,159.02976751327515,337.0062596797943,501.6703550815582,671.5478873252869,839.133939743042
14,171.866361618042,352.0212461948395,530.6763215065002,703.9615406990051,879.7358965873718,168.68411469459534,337.0997886657715,515.9676849842072,681.7753875255585,847.3783423900604,165.7264838218689,331.27667212486267,496.17443561553955,670.6698520183563,837.5358052253723,164.8652572631836,338.76613092422485,504.5129590034485,669.8466560840607,833.9766924381256,186.5749170780182,361.9616754055023,527.9685297012329,697.0428731441498,885.3656470775604,173.6037802696228,339.0819528102875,505.8841938972473,684.2312786579132,849.974330663681,174.28057765960693,354.8706271648407,536.3101072311401,701.309255361557,865.7259678840637,166.5804226398468,336.1122214794159,513.3481318950653,677.9319891929626,847.2180829048157,178.7916305065155,359.83183550834656,533.8997149467468,718.9412212371826,896.7557125091553,178.7877824306488,356.7495002746582,534.8382515907288,700.7698514461517,878.3843996524811
15,165.69247031211853,332.5308208465576,500.3987901210785,670.7810587882996,842.1487176418304,168.32419514656067,336.33186054229736,508.1093261241913,688.9849739074707,860.4484651088715,169.86978459358215,340.4492859840393,532.3253157138824,711.4184594154358,890.7260632514954,165.4670331478119,334.5828466415405,504.734512090683,687.8246550559998,853.7887024879456,166.88053631782532,334.8588125705719,501.61403012275696,666.6949424743652,832.3203432559967,165.65567755699158,360.9392738342285,524.7414889335632,698.7884633541107,876.8197898864746,170.09418487548828,338.3241357803345,506.7090492248535,692.59801197052,876.1674139499664,172.44376707077026,342.976026058197,520.5662786960602,694.4190807342529,856.6929652690887,161.38513112068176,336.17750787734985,497.97423028945923,660.2381496429443,821.7837834358215,160.9197039604187,323.9128017425537,486.7344129085541,674.579261302948,837.0864198207855
16,187.01056504249573,349.46288871765137,512.4070265293121,673.8405296802521,841.542230129242,161.22286868095398,324.23886919021606,485.90532398223877,647.6540939807892,815.6203904151917,164.54103016853333,325.6108446121216,509.3201675415039,673.7303063869476,854.2984342575073,169.57620668411255,345.3448784351349,513.0715916156769,674.9639959335327,841.83828997612,163.56000208854675,343.8825829029083,506.53016090393066,678.8630483150482,858.9205887317657,167.4779405593872,330.9213263988495,515.6206178665161,703.6443943977356,883.3237783908844,179.6445496082306,360.7975926399231,542.4512691497803,734.4558954238892,903.4357886314392,183.73868417739868,369.45344710350037,562.1554102897644,746.2540419101715,936.5782058238983,193.5782995223999,384.2603039741516,573.4703702926636,767.4671816825867,958.2459812164307,186.64937043190002,380.2655966281891,574.6757810115814,761.8610935211182,951.1205642223358
17,194.9371280670166,386.4104673862457,583.1613607406616,778.458901643753,976.6205909252167,198.76920461654663,412.05694913864136,598.8533048629761,788.9150521755219,978.6715152263641,192.73591303825378,384.7575240135193,581.2699897289276,795.1394515037537,1004.0191388130188,196.33878636360168,390.5459318161011,586.8709194660187,779.8889584541321,970.9188933372498,191.9498302936554,389.434921503067,601.1946880817413,805.7332162857056,1010.8608069419861,189.49796319007874,381.647718667984,572.8362789154053,763.15283203125,955.0221817493439,202.99255299568176,406.237918138504,592.2979934215546,782.2622294425964,981.0178256034851,193.53103828430176,390.822137594223,594.0578033924103,788.3744509220123,984.6048662662506,198.53312277793884,391.59567880630493,589.6370451450348,785.6044180393219,980.6330826282501,202.75227761268616,412.05334067344666,602.381737947464,787.1858131885529,964.9167132377625
18,161.84288001060486,330.2913615703583,497.6684687137604,659.1273350715637,833.720850944519,161.13115429878235,333.26280188560486,496.9393961429596,659.1921179294586,824.3272759914398,169.87641096115112,336.61789631843567,500.6276800632477,662.5032274723053,838.5678083896637,164.19246196746826,337.3986327648163,505.97958421707153,680.8365921974182,856.9050533771515,177.01804447174072,360.9495220184326,541.8052442073822,721.5670671463013,910.8191907405853,186.15068435668945,352.83699584007263,521.472353219986,690.9489278793335,860.0024168491364,167.5223033428192,334.56614208221436,500.52612018585205,670.8146347999573,839.4425992965698,167.26240921020508,338.78028440475464,507.7034738063812,681.7725570201874,876.2865927219391,168.797607421875,337.77078342437744,512.303337097168,680.6208457946777,848.7302942276001,173.16107439994812,340.709463596344,508.75353384017944,675.9520590305328,844.4746601581573
19,169.1447787284851,337.887460231781,509.4348497390747,681.851160287857,851.0164437294006,173.54687476158142,338.65103483200073,501.5362753868103,671.019923210144,841.2520818710327,164.2689483165741,324.95353055000305,485.9697062969208,648.4966468811035,810.5781168937683,161.98640370368958,331.47816348075867,493.6734380722046,656.6022565364838,817.9952161312103,161.33390498161316,324.83091139793396,486.32745027542114,647.5034122467041,811.4096858501434,161.9452395439148,323.0281217098236,487.20351004600525,669.4362916946411,833.0412390232086,160.2618465423584,326.76481533050537,492.1136426925659,687.450980424881,852.017415523529,161.9967291355133,324.3287329673767,486.4914493560791,648.4701414108276,825.3435094356537,161.83669328689575,322.88870763778687,496.7416889667511,661.0208644866943,822.3364737033844,161.77346229553223,326.0398621559143,494.758163690567,658.5864126682281,819.1592419147491
20,160.21153473854065,322.83830738067627,487.99991393089294,650.1112370491028,812.3180477619171,162.01937174797058,328.6617169380188,490.4568145275116,653.0566477775574,814.5629227161407,169.4985146522522,330.43585300445557,494.9062166213989,655.7165284156799,816.347044467926,165.84902930259705,353.4803569316864,514.6938109397888,676.811488866806,840.2135632038116,161.43164587020874,328.03583455085754,487.7786374092102,649.246454000473,813.9541988372803,165.15225315093994,327.39408016204834,491.4461443424225,653.2118272781372,821.7130391597748,161.68532347679138,328.0140120983124,491.3754677772522,654.5179598331451,826.2659513950348,161.82615852355957,323.11506819725037,487.0213921070099,654.3079221248627,819.5651979446411,164.2764720916748,325.6997139453888,508.21960067749023,671.3701822757721,832.4810039997101,162.40664935112,330.327880859375,498.9554228782654,673.2856945991516,836.9298512935638
21,186.58406829833984,346.9409067630768,508.9440586566925,675.0943188667297,839.3848934173584,175.0385365486145,348.42997121810913,512.1074595451355,673.7190935611725,850.2077770233154,201.72293400764465,364.3673300743103,531.9226276874542,700.5551629066467,885.1598889827728,175.38528728485107,350.56105518341064,521.1411101818085,684.3816990852356,858.6596176624298,163.75264382362366,331.6158187389374,501.09760451316833,662.7676343917847,844.136157989502,159.91219091415405,348.57141613960266,666.5683431625366,1010.5116295814514,1356.5968399047852,346.8857946395874,684.0746629238129,966.6626024246216,1296.5935566425323,1630.4612555503845,345.1292304992676,688.2415382862091,960.4458923339844,1308.6347076892853,1658.0261042118073,257.78345918655396,423.9773635864258,587.6826539039612,759.1784689426422,920.4370748996735,162.18916201591492,328.95293498039246,498.6912133693695,663.2524554729462,836.1165752410889
22,159.90186500549316,335.1938512325287,499.1259605884552,677.6246140003204,840.7008962631226,166.8445324897766,330.4954183101654,498.85763478279114,662.5461032390594,823.781724691391,167.2557556629181,338.8548228740692,504.00731110572815,667.5425579547882,829.2200872898102,163.2727553844452,328.7195408344269,495.19623351097107,657.719220161438,818.9353976249695,162.24517178535461,326.58614468574524,492.8255879878998,670.1789996623993,834.7571365833282,161.05760645866394,325.19658613204956,487.3104655742645,650.7187988758087,826.4517455101013,165.22496247291565,343.519161939621,505.97609305381775,670.1746180057526,832.2102105617523,166.16142225265503,331.4749150276184,502.2519323825836,665.9582772254944,827.5948572158813,170.4012553691864,334.9754011631012,497.37073588371277,657.9477431774139,849.4949870109558,165.99235105514526,328.3962194919586,490.32445764541626,651.9474294185638,817.698130607605
23,190.94308757781982,352.566463470459,515.0475573539734,681.5610065460205,842.2084937095642,166.56720209121704,327.29310750961304,503.5122003555298,673.384033203125,845.314948797226,171.9172966480255,344.0031933784485,531.254456281662,728.925532579422,893.6153609752655,165.50442337989807,360.66164803504944,523.4262232780457,686.7009885311127,848.6602952480316,162.16552805900574,333.96101474761963,511.1734182834625,672.8255271911621,849.6107339859009,181.48200583457947,344.65850138664246,507.4723696708679,669.1769235134125,838.122843503952,165.98368167877197,328.60264706611633,495.7008135318756,657.775722026825,822.9109244346619,166.9619014263153,329.0705337524414,496.12978506088257,678.8815443515778,840.9876346588135,163.0954089164734,325.36720728874207,486.94161343574524,650.1618094444275,811.9016461372375,161.98624300956726,324.00692439079285,485.94531059265137,648.5944101810455,813.4443879127502
24,163.76113533973694,323.4695384502411,484.1800663471222,645.8173780441284,811.2268152236938,166.89140605926514,327.6959216594696,488.4458999633789,655.1743783950806,821.3689701557159,163.60771107673645,324.2863144874573,497.1640911102295,659.0841403007507,824.0997204780579,169.10332083702087,330.6560046672821,492.25152492523193,654.9008836746216,823.158106803894,161.22322607040405,323.10701751708984,495.4732394218445,656.0912444591522,819.1095671653748,165.80210518836975,326.30719780921936,490.5438868999481,666.3982131481171,829.0773296356201,161.57316398620605,323.0807626247406,484.98036646842957,646.1646163463593,806.0399069786072,163.72792792320251,346.83045983314514,519.4736061096191,692.3054161071777,855.945140838623,172.43339371681213,332.82184624671936,504.96093559265137,667.7340655326843,828.6192219257355,163.4734628200531,325.64874958992004,488.710750579834,658.3613455295563,818.9113790988922
25,161.0543053150177,324.03715085983276,488.6870529651642,670.4035017490387,837.6549553871155,161.6437749862671,324.6267342567444,488.0092206001282,649.8531420230865,811.3903062343597,174.14624214172363,358.63211131095886,527.7250235080719,693.145667552948,854.216958284378,162.9853880405426,325.3693222999573,487.1253876686096,649.0523600578308,818.8132498264313,166.35561800003052,328.450617313385,491.68614292144775,656.9564599990845,819.0300056934357,161.61765575408936,322.5695164203644,494.30118060112,656.3428821563721,819.7744534015656,169.68530178070068,330.9766113758087,491.4814054965973,655.3307845592499,818.766279220581,174.11540246009827,338.47041630744934,519.8972835540771,681.9758684635162,842.8929491043091,162.4754183292389,323.67995977401733,495.9294366836548,657.81529712677,821.0496544837952,161.31130123138428,323.9267244338989,622.8386499881744,923.1209394931793,1228.7568428516388
26,337.02256298065186,658.6754488945007,967.2203137874603,1294.6996622085571,1598.07692861557,314.48716711997986,618.78005027771,927.8544030189514,1259.0899245738983,1590.5065338611603,323.50925755500793,643.4936652183533,960.4138729572296,1271.9779846668243,1584.6240689754486,301.22424387931824,618.6879727840424,931.5514471530914,1215.8326659202576,1483.337643623352,279.00109815597534,517.2326693534851,819.2233324050903,1108.5120739936829,1407.2986171245575,287.21336674690247,582.7237768173218,879.4900934696198,1199.2643504142761,1503.985812664032,289.1166298389435,601.7064759731293,915.8338541984558,1237.2234189510345,1552.068324804306,323.5433518886566,632.1204507350922,940.3719477653503,1241.9213354587555,1543.1285128593445,312.8267414569855,626.0774669647217,942.5985798835754,1243.3826661109924,1549.3097627162933,301.6833577156067,614.8655564785004,923.25914478302,1207.289104938507,1497.0035939216614
27,280.6941077709198,553.7266623973846,847.8419826030731,1154.8909225463867,1469.3278427124023,315.8311493396759,637.4492328166962,951.2677688598633,1286.9353966712952,1610.6580951213837,325.7063195705414,643.0380609035492,955.9485132694244,1275.0596477985382,1603.2591016292572,326.5448832511902,672.6758551597595,1001.9052619934082,1170.5321872234344,1344.1268165111542,170.13572120666504,345.73243737220764,516.65758228302,687.3565678596497,848.9967322349548,163.45497179031372,323.18192410469055,485.28051590919495,645.9121630191803,805.810863494873,166.9779016971588,328.15628457069397,508.78128027915955,678.2661275863647,846.0520782470703,160.73788380622864,322.11587262153625,484.6927001476288,644.423837184906,822.6984376907349,159.6297106742859,320.3788630962372,486.01326274871826,647.4606366157532,817.6204128265381,163.61527681350708,323.7607796192169,483.20940470695496,644.0448150634766,808.0644772052765
28,173.11166167259216,334.2881278991699,495.1247606277466,656.1379084587097,817.0221960544586,161.85076308250427,331.029625415802,493.0200593471527,671.4224157333374,833.1116511821747,162.47165513038635,338.6637136936188,500.14147877693176,671.0178043842316,840.8487386703491,164.69748950004578,325.50277757644653,487.92130041122437,650.692079782486,811.6273543834686,166.7606852054596,337.9532699584961,499.9933850765228,664.433403968811,828.4230437278748,160.99546360969543,323.5311031341553,485.79648756980896,646.6743903160095,815.6737389564514,172.22356581687927,335.6491298675537,496.81036376953125,656.3725051879883,823.3995747566223,161.19106769561768,321.1514902114868,481.8844497203827,645.1947512626648,807.8234000205994,195.08371567726135,358.6845033168793,519.3664288520813,682.4353210926056,866.7319416999817,173.90776228904724,342.4506516456604,515.0786278247833,685.5010831356049,845.5449554920197
29,162.96299004554749,324.4107837677002,490.2579336166382,652.3269062042236,816.1648693084717,162.79863095283508,323.2905595302582,483.35327887535095,651.6097946166992,810.70050573349,163.0601143836975,334.45423126220703,499.08953166007996,660.5121147632599,820.5349678993225,163.08467745780945,330.34579205513,490.0995056629181,651.2293019294739,811.670814037323,173.19096779823303,336.12365651130676,511.38057041168213,675.9086565971375,838.3523254394531,168.2205216884613,340.1107540130615,508.70390224456787,681.637996673584,845.2561705112457,165.0534372329712,327.1014566421509,488.4977617263794,650.2957708835602,813.059253692627,160.91337132453918,322.0103220939636,488.87598395347595,650.8607695102692,811.1920890808105,170.62987351417542,331.2125356197357,494.0648286342621,657.0484244823456,816.9892303943634,164.28437614440918,323.74275755882263,483.365971326828,642.4684855937958,808.5232241153717
30,160.40014958381653,323.2940835952759,487.7099561691284,649.400176525116,812.3418262004852,173.3027307987213,342.67768573760986,505.98171162605286,666.5312581062317,836.3899521827698,175.75616121292114,351.3658413887024,522.5175309181213,683.4689400196075,843.5682117938995,159.37706565856934,320.2545847892761,480.34264159202576,641.9645652770996,809.0566580295563,180.09282970428467,341.919056892395,514.5063955783844,686.3362815380096,854.9971504211426,159.92258191108704,323.37135648727417,491.1484441757202,653.8906362056732,818.0736539363861,164.31439590454102,325.3075313568115,485.28596663475037,645.5392680168152,809.6091783046722,161.2419421672821,337.8668689727783,499.6619954109192,668.8492674827576,833.8764955997467,172.16910409927368,333.25508069992065,496.49984192848206,658.7964515686035,820.2829403877258,164.08261513710022,343.7695586681366,502.97952246665955,677.5015325546265,838.5781583786011
31,161.06663584709167,322.688472032547,487.902441740036,650.0768566131592,813.5388610363007,163.7380175590515,328.42625999450684,489.4677743911743,651.6606585979462,832.7806532382965,161.98011302947998,325.04061365127563,497.81161665916443,658.1507298946381,822.2037465572357,163.5055992603302,327.01778841018677,491.9422335624695,660.8246500492096,829.2560958862305,169.65519332885742,332.49755811691284,505.32963252067566,665.9032933712006,826.3797767162323,160.6424674987793,328.0538582801819,491.7625689506531,654.5970795154572,814.7745425701141,163.2157588005066,323.1170847415924,485.6059639453888,644.8659863471985,811.3597195148468,161.93733644485474,327.68097448349,499.75004386901855,672.1225657463074,835.1249659061432,161.5904643535614,322.3240694999695,482.3496778011322,656.6869885921478,822.6649513244629,159.6701877117157,335.2227644920349,505.5086841583252,671.7351288795471,832.9141530990601
32,160.76789617538452,322.1122908592224,488.4797284603119,652.1947371959686,819.3390431404114,164.6992712020874,331.9741258621216,512.7621014118195,677.144781589508,852.4224500656128,166.06058740615845,327.29608178138733,493.78809905052185,655.2085332870483,817.8635041713715,170.77574944496155,333.0039641857147,502.3634042739868,665.1084492206573,838.461939573288,166.0849928855896,347.1411302089691,510.7432897090912,673.7444868087769,840.1669833660126,161.91649222373962,323.21269845962524,485.1170461177826,651.2403972148895,827.415177822113,161.79621505737305,321.607257604599,486.84090399742126,646.602264881134,806.4306354522705,166.25037622451782,327.5228261947632,488.436217546463,649.6422188282013,814.9792683124542,169.99792194366455,345.61372804641724,510.6222243309021,673.2050366401672,835.6668922901154,160.2400040626526,321.16948652267456,482.2770335674286,645.4385533332825,810.0844707489014
33,160.34066605567932,328.2338502407074,499.9325006008148,661.8854184150696,832.5470089912415,163.5108118057251,328.5794720649719,497.6152412891388,659.2494008541107,842.139707326889,183.34787392616272,343.7625551223755,506.8066420555115,670.8498404026031,837.362247467041,173.93263912200928,346.19838857650757,508.2111449241638,670.3215429782867,833.8267788887024,166.43795609474182,327.9319484233856,491.2977900505066,656.2610228061676,816.9763181209564,160.9560785293579,322.71376967430115,484.4769630432129,654.3210887908936,818.2816615104675,163.17732095718384,324.20782470703125,488.69748163223267,654.9464545249939,816.2293288707733,172.5874388217926,336.3464415073395,506.95494747161865,668.8665907382965,834.7628564834595,165.008376121521,327.52891635894775,491.0728874206543,661.6890387535095,823.0120646953583,189.41347813606262,372.8971197605133,549.954927444458,713.2439410686493,889.7968726158142
