
0.7637,0.7713,0.7788,0.7802,0.7916,0.7896,0.7736,0.6851,0.7588,0.775,0.7767,0.7728,0.7692,0.7567,0.7555,0.7503,0.7617,0.725,0.76,0.7342,0.7737,0.739,0.7626,0.7368,0.7767,0.7612,0.7605,0.7637,0.7542,0.7089,0.7673,
