
0.7663,0.7693,0.7709,0.6793,0.7788,0.7857,0.7631,0.6753,0.7699,0.7597,0.7838,0.6945,0.7829,0.758,0.764,0.6806,0.7587,0.7508,0.7567,0.6669,0.7769,0.7695,0.7585,0.6645,0.7514,0.7667,0.7638,0.6437,0.7309,0.7502,0.785,
