
0.8247,0.8277,0.8291,0.8343,0.7437,0.845,0.8459,0.8587,0.8735,0.875,0.8746,0.8798,0.88,0.8793,0.8807,0.8839,0.882,0.8843,0.8837,0.8879,0.8876,0.885,0.8859,0.8854,0.8842,0.8838,0.8834,0.8795,0.8859,0.8842,0.8814,
