
0.7906,0.7914,0.7994,0.8088,0.8072,0.8177,0.8257,0.8276,0.8189,0.8248,0.8247,0.83,0.8231,0.816,0.8287,0.8195,0.8268,0.8385,0.8324,0.8394,0.8278,0.7924,0.8357,0.84,0.8383,0.8129,0.8145,0.8155,0.8246,0.8233,0.8366,
