
0.8098,0.8158,0.8216,0.8298,0.8426,0.8128,0.8425,0.8467,0.8595,0.8606,0.8613,0.8611,0.8612,0.8607,0.8589,0.8658,0.8627,0.8569,0.8622,0.864,0.8596,0.8598,0.8592,0.8569,0.859,0.8585,0.8608,0.8569,0.8575,0.8564,0.8615,
