
0.812,0.8196,0.8258,0.8342,0.7453,0.8399,0.8439,0.8535,0.8689,0.8662,0.8671,0.8676,0.8475,0.8625,0.8641,0.8561,0.8664,0.8619,0.8656,0.8574,0.8672,0.862,0.867,0.8494,0.8601,0.8563,0.8647,0.8556,0.8662,0.8657,0.8655,
