
0.8027,0.8142,0.8226,0.8331,0.8434,0.8413,0.853,0.8621,0.8606,0.8633,0.8556,0.8579,0.8625,0.8635,0.8586,0.8585,0.8554,0.8581,0.8546,0.8564,0.857,0.8637,0.8661,0.851,0.8631,0.8656,0.8584,0.8482,0.8588,0.8642,0.8599,
