
0.785,0.7979,0.813,0.8172,0.7154,0.8125,0.8235,0.8105,0.8156,0.7089,0.8037,0.8243,0.8104,0.827,0.8317,0.8164,0.8164,0.8153,0.8032,0.8322,0.8289,0.8207,0.8203,0.8173,0.8254,0.8095,0.8176,0.8231,0.7985,0.8199,0.7976,
