
0.7987,0.8069,0.8183,0.823,0.8399,0.8426,0.8304,0.8515,0.8593,0.8643,0.8654,0.8662,0.8627,0.8674,0.8651,0.8626,0.8624,0.8633,0.8624,0.8678,0.869,0.8661,0.8692,0.8674,0.8654,0.8602,0.8692,0.8676,0.8673,0.8614,0.8553,
