
0.817,0.8205,0.8241,0.8295,0.841,0.8494,0.8532,0.859,0.8639,0.8682,0.8709,0.87,0.8758,0.8751,0.8766,0.8755,0.8776,0.8769,0.8802,0.8751,0.8705,0.8744,0.8764,0.8749,0.8756,0.8764,0.8769,0.8715,0.8758,0.8723,0.8754,
