
0.8256,0.8313,0.8365,0.8402,0.8465,0.7503,0.8462,0.8518,0.8563,0.8613,0.8652,0.8672,0.8668,0.8689,0.8727,0.8731,0.8745,0.8765,0.8774,0.8799,0.8774,0.8794,0.8779,0.8791,0.8758,0.8781,0.8805,0.8799,0.883,0.8816,0.8778,
