
0.8099,0.8158,0.8222,0.8289,0.7403,0.8349,0.8415,0.8466,0.7946,0.8482,0.8519,0.8554,0.8615,0.8692,0.867,0.8696,0.8719,0.862,0.8676,0.8725,0.8728,0.8763,0.8726,0.868,0.8681,0.8734,0.8741,0.8774,0.8776,0.8728,0.8758,
