
0.8213,0.8257,0.8303,0.837,0.8431,0.7512,0.8497,0.8529,0.855,0.8598,0.7617,0.8559,0.8582,0.8554,0.8576,0.8668,0.8697,0.869,0.8732,0.8732,0.874,0.8746,0.8758,0.878,0.8731,0.8751,0.8768,0.8803,0.8829,0.8821,0.8798,
