
0.8221,0.8252,0.8276,0.8325,0.8338,0.8482,0.8579,0.864,0.8645,0.8696,0.8708,0.8727,0.8748,0.877,0.8787,0.8789,0.8781,0.8786,0.8813,0.8804,0.8825,0.8783,0.8839,0.8774,0.8857,0.8788,0.8861,0.8843,0.8839,0.8807,0.8846,
