
0.7696,0.7757,0.7752,0.7786,0.7691,0.7552,0.7851,0.7869,0.7657,0.7708,0.7705,0.7507,0.7713,0.7909,0.7902,0.7629,0.7672,0.7744,0.7553,0.7649,0.7564,0.779,0.7616,0.759,0.7752,0.7786,0.7531,0.7526,0.7593,0.7712,0.7595,
